,level_0,index,Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,Combined_Key,Incidence_Rate,CaseFatality_Ratio
901,901,918,Florida,US,2020-09-20 04:22:56,30.43669112,-83.89442308,544,8,0,536.0,"Jefferson, Florida, US",3818.615751789976,1.4705882352941178
902,902,919,Florida,US,2020-09-20 04:22:56,29.98484137,-83.18166636,1230,12,0,1218.0,"Lafayette, Florida, US",14604.606981714556,0.975609756097561
903,903,920,Florida,US,2020-09-20 04:22:56,28.76202069,-81.7125123,7262,169,0,7093.0,"Lake, Florida, US",1978.110580249402,2.3271825943266315
904,904,921,Florida,US,2020-09-20 04:22:56,26.58410348,-81.88399313,19884,459,0,19425.0,"Lee, Florida, US",2580.404034898524,2.3083886541943266
905,905,922,Florida,US,2020-09-20 04:22:56,30.45955727,-84.27491114,9838,57,0,9781.0,"Leon, Florida, US",3351.0228828742906,0.5793860540760317
906,906,923,Florida,US,2020-09-20 04:22:56,29.31829741,-82.74007147,1001,9,0,992.0,"Levy, Florida, US",2411.873840445269,0.8991008991008991
907,907,924,Florida,US,2020-09-20 04:22:56,30.23766008,-84.8829258,490,7,0,483.0,"Liberty, Florida, US",5865.453674886282,1.4285714285714286
908,908,925,Florida,US,2020-09-20 04:22:56,30.44396917,-83.47398594,1001,18,0,983.0,"Madison, Florida, US",5412.858919591196,1.7982017982017982
909,909,926,Florida,US,2020-09-20 04:22:56,27.47196942,-82.31831044,11158,277,0,10881.0,"Manatee, Florida, US",2766.997393695769,2.4825237497759454
910,910,927,Florida,US,2020-09-20 04:22:56,29.21227113,-82.05803627,9401,259,0,9142.0,"Marion, Florida, US",2571.537205364641,2.7550260610573343
911,911,928,Florida,US,2020-09-20 04:22:56,27.0772071,-80.43109784,4722,132,0,4590.0,"Martin, Florida, US",2932.919254658385,2.795425667090216
912,912,930,Florida,US,2020-09-20 04:22:56,25.20904673,-81.07812416,1804,22,0,1782.0,"Monroe, Florida, US",2430.349733254297,1.2195121951219512
913,913,931,Florida,US,2020-09-20 04:22:56,30.61037141,-81.80297522,2010,37,0,1973.0,"Nassau, Florida, US",2267.9830747531737,1.8407960199004976
914,914,932,Florida,US,2020-09-20 04:22:56,30.69143028,-86.59267105,4733,100,0,4633.0,"Okaloosa, Florida, US",2245.9167307272533,2.1128248468201987
915,915,933,Florida,US,2020-09-20 04:22:56,27.386336199999995,-80.88944347,1443,23,0,1420.0,"Okeechobee, Florida, US",3422.0261809903245,1.593901593901594
916,916,934,Florida,US,2020-09-20 04:22:56,28.51367621,-81.31799498,38818,432,0,38386.0,"Orange, Florida, US",2785.7436065253773,1.1128857746406309
917,917,935,Florida,US,2020-09-20 04:22:56,28.06312234,-81.14882926,12049,137,0,11912.0,"Osceola, Florida, US",3206.6448259618737,1.1370238194041
918,918,936,Florida,US,2020-09-20 04:22:56,26.64676272,-80.46536002,45156,1277,0,43879.0,"Palm Beach, Florida, US",3016.896383545902,2.827974134112853
919,919,937,Florida,US,2020-09-20 04:22:56,28.30810945,-82.40227529,8816,199,0,8617.0,"Pasco, Florida, US",1591.487994338809,2.2572595281306715
920,920,938,Florida,US,2020-09-20 04:22:56,27.93130349,-82.72239666,21440,721,0,20719.0,"Pinellas, Florida, US",2198.983380444637,3.362873134328358
921,921,939,Florida,US,2020-09-20 04:22:56,27.95027105,-81.69732947,19035,507,0,18528.0,"Polk, Florida, US",2626.325062743437,2.6635145784081957
922,922,940,Florida,US,2020-09-20 04:22:56,29.60779729,-81.74230285,2042,38,0,2004.0,"Putnam, Florida, US",2740.1672011916103,1.860920666013712
923,923,941,Florida,US,2020-09-20 04:22:56,30.69341450000001,-87.02458128,5200,69,0,5131.0,"Santa Rosa, Florida, US",2821.2877008132905,1.3269230769230769
924,924,942,Florida,US,2020-09-20 04:22:56,27.18546175,-82.33174248,7848,246,0,7602.0,"Sarasota, Florida, US",1809.3705474683106,3.134556574923548
925,925,943,Florida,US,2020-09-20 04:22:56,28.7158582,-81.24060348,8794,200,0,8594.0,"Seminole, Florida, US",1863.8226803948914,2.274277916761428
926,926,944,Florida,US,2020-09-20 04:22:56,29.90096506,-81.43589967,5070,66,0,5004.0,"St. Johns, Florida, US",1915.5785273848385,1.301775147928994
927,927,945,Florida,US,2020-09-20 04:22:56,27.37763908,-80.47106649,7787,263,0,7524.0,"St. Lucie, Florida, US",2371.937605278148,3.3774239116476177
928,928,946,Florida,US,2020-09-20 04:22:56,28.70181754,-82.0794267,2154,65,0,2089.0,"Sumter, Florida, US",1626.6425011327594,3.0176415970287835
929,929,947,Florida,US,2020-09-20 04:22:56,30.19746066,-82.99099670000003,2595,65,0,2530.0,"Suwannee, Florida, US",5842.357655852489,2.5048169556840083
930,930,948,Florida,US,2020-09-20 04:22:56,30.04848048,-83.60445406,1286,12,0,1274.0,"Taylor, Florida, US",5962.260651861468,0.9331259720062208
931,931,949,Florida,US,2020-09-20 04:22:56,30.04412971,-82.37497443,874,12,0,862.0,"Union, Florida, US",5736.037277679334,1.3729977116704806
932,932,950,Florida,US,2020-09-20 04:22:56,29.05858895,-81.18263252,10495,218,0,10277.0,"Volusia, Florida, US",1896.855864257777,2.0771796093377803
933,933,951,Florida,US,2020-09-20 04:22:56,30.16548905,-84.39895211,1079,9,0,1070.0,"Wakulla, Florida, US",3198.0793740181985,0.8341056533827618
934,934,952,Florida,US,2020-09-20 04:22:56,30.64204028,-86.16935664,1870,22,0,1848.0,"Walton, Florida, US",2524.604771098001,1.1764705882352942
935,935,953,Florida,US,2020-09-20 04:22:56,30.61359259,-85.66002461,1056,18,0,1038.0,"Washington, Florida, US",4145.565893298787,1.7045454545454546
936,936,954,Georgia,US,2020-09-20 04:22:56,31.74847232,-82.28909114,1001,26,0,975.0,"Appling, Georgia, US",5444.359839007941,2.5974025974025974
937,937,955,Georgia,US,2020-09-20 04:22:56,31.29633502,-82.87545866,435,3,0,432.0,"Atkinson, Georgia, US",5327.6178812002445,0.6896551724137931
938,938,956,Georgia,US,2020-09-20 04:22:56,31.55456473,-82.45936528,589,10,0,579.0,"Bacon, Georgia, US",5275.886778932282,1.6977928692699489
939,939,957,Georgia,US,2020-09-20 04:22:56,31.32669878,-84.44218806,78,3,0,75.0,"Baker, Georgia, US",2567.478604344964,3.8461538461538463
940,940,958,Georgia,US,2020-09-20 04:22:56,33.06882326,-83.24701748,2048,55,0,1993.0,"Baldwin, Georgia, US",4562.2633103141025,2.685546875
941,941,959,Georgia,US,2020-09-20 04:22:56,34.35607081,-83.49644388,467,7,0,460.0,"Banks, Georgia, US",2427.992097327649,1.4989293361884368
942,942,960,Georgia,US,2020-09-20 04:22:56,33.99148694,-83.71436292,2079,46,0,2033.0,"Barrow, Georgia, US",2497.5973089860645,2.2126022126022127
943,943,961,Georgia,US,2020-09-20 04:22:56,34.23732119,-84.83887523,2790,82,0,2708.0,"Bartow, Georgia, US",2589.6155488314243,2.9390681003584236
944,944,962,Georgia,US,2020-09-20 04:22:56,31.76095874,-83.22145359,736,20,0,716.0,"Ben Hill, Georgia, US",4407.185628742515,2.717391304347826
945,945,963,Georgia,US,2020-09-20 04:22:56,31.27590016,-83.22529920000002,438,11,0,427.0,"Berrien, Georgia, US",2258.081146569057,2.5114155251141552
946,946,964,Georgia,US,2020-09-20 04:22:56,32.80904227,-83.70489165,5941,157,0,5784.0,"Bibb, Georgia, US",3878.975443819821,2.6426527520619425
947,947,965,Georgia,US,2020-09-20 04:22:56,32.43829035,-83.33035166,425,19,0,406.0,"Bleckley, Georgia, US",3301.483725627281,4.470588235294118
948,948,966,Georgia,US,2020-09-20 04:22:56,31.19576557,-81.97743999,341,10,0,331.0,"Brantley, Georgia, US",1784.499450520697,2.932551319648093
949,949,967,Georgia,US,2020-09-20 04:22:56,30.83922642,-83.58303423,510,27,0,483.0,"Brooks, Georgia, US",3299.475965581937,5.294117647058823
950,950,968,Georgia,US,2020-09-20 04:22:56,32.00979311,-81.44002948,1055,11,0,1044.0,"Bryan, Georgia, US",2662.3261917379564,1.042654028436019
951,951,969,Georgia,US,2020-09-20 04:22:56,32.39577406,-81.74811421,2758,25,0,2733.0,"Bulloch, Georgia, US",3464.4759320671287,0.9064539521392312
952,952,970,Georgia,US,2020-09-20 04:22:56,33.05917989,-81.99928721,760,9,0,751.0,"Burke, Georgia, US",3395.4340347585216,1.1842105263157894
953,953,971,Georgia,US,2020-09-20 04:22:56,33.283094500000004,-83.95435040000002,625,42,0,583.0,"Butts, Georgia, US",2506.4164260506896,6.72
954,954,972,Georgia,US,2020-09-20 04:22:56,31.53169785,-84.62725131,233,7,0,226.0,"Calhoun, Georgia, US",3764.743900468573,3.004291845493562
955,955,973,Georgia,US,2020-09-20 04:22:56,30.92951916,-81.66601818,1227,7,0,1220.0,"Camden, Georgia, US",2244.539567555702,0.5704971475142624
956,956,974,Georgia,US,2020-09-20 04:22:56,32.40209349,-82.07702563,412,17,0,395.0,"Candler, Georgia, US",3813.7554383041747,4.12621359223301
957,957,975,Georgia,US,2020-09-20 04:22:56,33.58138199,-85.07976677,2624,63,0,2561.0,"Carroll, Georgia, US",2186.8124541636107,2.400914634146341
958,958,976,Georgia,US,2020-09-20 04:22:56,34.89872298,-85.13757014,1096,17,0,1079.0,"Catoosa, Georgia, US",1621.7815921870374,1.551094890510949
959,959,977,Georgia,US,2020-09-20 04:22:56,30.78371028,-82.13951596,610,6,0,604.0,"Charlton, Georgia, US",4554.958183990442,0.9836065573770492
960,960,978,Georgia,US,2020-09-20 04:22:56,32.00043026,-81.12489526,8074,146,0,7928.0,"Chatham, Georgia, US",2789.620979165947,1.808273470398811
961,961,979,Georgia,US,2020-09-20 04:22:56,32.34341231,-84.78809239,1622,1,0,1621.0,"Chattahoochee, Georgia, US",14871.183643531675,0.06165228113440197
962,962,980,Georgia,US,2020-09-20 04:22:56,34.47197698,-85.34535662,714,12,0,702.0,"Chattooga, Georgia, US",2880.309814837226,1.680672268907563
963,963,981,Georgia,US,2020-09-20 04:22:56,34.24393976,-84.47431861,5738,91,0,5647.0,"Cherokee, Georgia, US",2217.3874399570277,1.585918438480307
964,964,982,Georgia,US,2020-09-20 04:22:56,33.95436462,-83.37124007,4855,41,0,4814.0,"Clarke, Georgia, US",3783.185668310852,0.8444902162718847
965,965,983,Georgia,US,2020-09-20 04:22:56,31.62221166,-84.97713865,120,2,0,118.0,"Clay, Georgia, US",4234.297812279464,1.6666666666666667
966,966,984,Georgia,US,2020-09-20 04:22:56,33.54187245,-84.35594188,7010,158,0,6852.0,"Clayton, Georgia, US",2398.58206503887,2.253922967189729
967,967,985,Georgia,US,2020-09-20 04:22:56,30.91395822,-82.70432472,362,6,0,356.0,"Clinch, Georgia, US",5469.9304925959495,1.6574585635359116
968,968,986,Georgia,US,2020-09-20 04:22:56,33.94243204,-84.5761255,19000,421,0,18579.0,"Cobb, Georgia, US",2499.5362702446,2.2157894736842105
969,969,987,Georgia,US,2020-09-20 04:22:56,31.54892966,-82.85492059999999,1976,43,0,1933.0,"Coffee, Georgia, US",4566.35777505604,2.1761133603238867
970,970,988,Georgia,US,2020-09-20 04:22:56,31.18810588,-83.7677946,1905,33,0,1872.0,"Colquitt, Georgia, US",4177.631578947368,1.7322834645669292
971,971,989,Georgia,US,2020-09-20 04:22:56,33.54534185,-82.263524,3617,57,0,3560.0,"Columbia, Georgia, US",2308.026085735799,1.575891622891899
972,972,990,Georgia,US,2020-09-20 04:22:56,31.16068491,-83.42947229,540,12,0,528.0,"Cook, Georgia, US",3126.809496236249,2.2222222222222223
973,973,991,Georgia,US,2020-09-20 04:22:56,33.35334302,-84.76129976,2499,41,0,2458.0,"Coweta, Georgia, US",1682.726299416197,1.640656262505002
974,974,992,Georgia,US,2020-09-20 04:22:56,32.71391813,-83.98061238,165,4,0,161.0,"Crawford, Georgia, US",1330.2160593356982,2.4242424242424243
975,975,993,Georgia,US,2020-09-20 04:22:56,31.92289565,-83.76811843,529,17,0,512.0,"Crisp, Georgia, US",2364.562846415162,3.2136105860113418
976,976,994,Georgia,US,2020-09-20 04:22:56,34.854916700000004,-85.50490424,271,5,0,266.0,"Dade, Georgia, US",1681.5586994291384,1.845018450184502
977,977,995,Georgia,US,2020-09-20 04:22:56,34.44244079,-84.16964071,790,6,0,784.0,"Dawson, Georgia, US",3025.8924467596144,0.7594936708860759
978,978,996,Georgia,US,2020-09-20 04:22:56,33.76944049,-84.22396017,18006,349,0,17657.0,"DeKalb, Georgia, US",2371.4040750852428,1.9382428079529048
979,979,997,Georgia,US,2020-09-20 04:22:56,30.87967778,-84.57619536,1100,27,0,1073.0,"Decatur, Georgia, US",4166.035449174367,2.4545454545454546
980,980,998,Georgia,US,2020-09-20 04:22:56,32.17265114,-83.16948926,392,11,0,381.0,"Dodge, Georgia, US",1902.4508614413974,2.8061224489795915
981,981,999,Georgia,US,2020-09-20 04:22:56,32.15630737,-83.79746561,322,14,0,308.0,"Dooly, Georgia, US",2404.779686333085,4.3478260869565215
982,982,1000,Georgia,US,2020-09-20 04:22:56,31.53328528,-84.21722377,3122,182,0,2940.0,"Dougherty, Georgia, US",3549.5020237391423,5.829596412556054
983,983,1001,Georgia,US,2020-09-20 04:22:56,33.70291126,-84.77026156,3432,70,0,3362.0,"Douglas, Georgia, US",2345.175375658556,2.03962703962704
984,984,1002,Georgia,US,2020-09-20 04:22:56,31.32155345,-84.90255207,465,32,0,433.0,"Early, Georgia, US",4563.297350343474,6.881720430107527
985,985,1003,Georgia,US,2020-09-20 04:22:56,30.71101099,-82.89687287,239,2,0,237.0,"Echols, Georgia, US",5966.050923614576,0.8368200836820083
986,986,1004,Georgia,US,2020-09-20 04:22:56,32.36616021,-81.34280942,1365,23,0,1342.0,"Effingham, Georgia, US",2122.9936543486374,1.684981684981685
987,987,1005,Georgia,US,2020-09-20 04:22:56,34.11302332,-82.83936148,594,3,0,591.0,"Elbert, Georgia, US",3094.717099093467,0.5050505050505051
988,988,1006,Georgia,US,2020-09-20 04:22:56,32.59221302,-82.30239915,978,29,0,949.0,"Emanuel, Georgia, US",4318.643469045306,2.9652351738241323
989,989,1007,Georgia,US,2020-09-20 04:22:56,32.15328841,-81.8870105,412,6,0,406.0,"Evans, Georgia, US",3867.092171954196,1.4563106796116505
990,990,1008,Georgia,US,2020-09-20 04:22:56,34.86430205,-84.316964,594,12,0,582.0,"Fannin, Georgia, US",2268.2144493661217,2.0202020202020203
991,991,1009,Georgia,US,2020-09-20 04:22:56,33.41357794,-84.49089434,1734,49,0,1685.0,"Fayette, Georgia, US",1515.4560788666415,2.8258362168396767
992,992,1010,Georgia,US,2020-09-20 04:22:56,34.26268279,-85.21577392,2963,40,0,2923.0,"Floyd, Georgia, US",3008.1829072671526,1.3499831252109349
993,993,1011,Georgia,US,2020-09-20 04:22:56,34.22604035,-84.12315129999998,3705,42,0,3663.0,"Forsyth, Georgia, US",1516.8760132977413,1.1336032388663968
994,994,1012,Georgia,US,2020-09-20 04:22:56,34.37525597,-83.23159927,709,11,0,698.0,"Franklin, Georgia, US",3036.532613816437,1.5514809590973202
995,995,1013,Georgia,US,2020-09-20 04:22:56,33.79216944,-84.46319413,26910,564,0,26346.0,"Fulton, Georgia, US",2529.2850986477583,2.0958751393534003
996,996,1014,Georgia,US,2020-09-20 04:22:56,34.69316688,-84.45802506,792,11,0,781.0,"Gilmer, Georgia, US",2524.785616372852,1.3888888888888888
997,997,1015,Georgia,US,2020-09-20 04:22:56,33.22879932,-82.61297636,37,2,0,35.0,"Glascock, Georgia, US",1245.3719286435546,5.405405405405406
998,998,1016,Georgia,US,2020-09-20 04:22:56,31.23279254,-81.53811412,3408,94,0,3314.0,"Glynn, Georgia, US",3995.6854101205267,2.7582159624413145
999,999,1017,Georgia,US,2020-09-20 04:22:56,34.50487351,-84.87296253,1778,36,0,1742.0,"Gordon, Georgia, US",3067.474078291324,2.0247469066366706
1000,1000,1018,Georgia,US,2020-09-20 04:22:56,30.87454847,-84.23418364,749,21,0,728.0,"Grady, Georgia, US",3040.636544472861,2.803738317757009
1001,1001,1019,Georgia,US,2020-09-20 04:22:56,33.5769205,-83.17139104,492,23,0,469.0,"Greene, Georgia, US",2685.003274394237,4.6747967479674815
1002,1002,1020,Georgia,US,2020-09-20 04:22:56,33.96044201,-84.02137802,26550,391,0,26159.0,"Gwinnett, Georgia, US",2835.781041388518,1.4726930320150655
1003,1003,1021,Georgia,US,2020-09-20 04:22:56,34.63331566,-83.53094677,1553,66,0,1487.0,"Habersham, Georgia, US",3426.1383692199083,4.249839021249195
1004,1004,1022,Georgia,US,2020-09-20 04:22:56,34.32207823,-83.81896936,8757,143,0,8614.0,"Hall, Georgia, US",4283.387383156999,1.6329793308210574
1005,1005,1023,Georgia,US,2020-09-20 04:22:56,33.2721566,-82.99766919,386,41,0,345.0,"Hancock, Georgia, US",4564.266288281897,10.621761658031089
1006,1006,1024,Georgia,US,2020-09-20 04:22:56,33.79602175,-85.21005667,433,8,0,425.0,"Haralson, Georgia, US",1453.4103114930185,1.8475750577367205
1007,1007,1025,Georgia,US,2020-09-20 04:22:56,32.73709786,-84.90538572,774,21,0,753.0,"Harris, Georgia, US",2196.6170961516627,2.713178294573644
1008,1008,1026,Georgia,US,2020-09-20 04:22:56,34.34626973,-82.96567682,483,13,0,470.0,"Hart, Georgia, US",1843.1597023468805,2.691511387163561
1009,1009,1027,Georgia,US,2020-09-20 04:22:56,33.29686567,-85.12886832,189,5,0,184.0,"Heard, Georgia, US",1585.171517235595,2.6455026455026456
1010,1010,1028,Georgia,US,2020-09-20 04:22:56,33.4533428,-84.14814659999998,4947,98,0,4849.0,"Henry, Georgia, US",2109.0462608873604,1.9809985850010108
1011,1011,1029,Georgia,US,2020-09-20 04:22:56,32.45802497,-83.66879087,3027,77,0,2950.0,"Houston, Georgia, US",1917.485414568328,2.54377271225636
1012,1012,1030,Georgia,US,2020-09-20 04:22:56,31.60213036,-83.27501387,283,4,0,279.0,"Irwin, Georgia, US",3005.522514868309,1.413427561837456
1013,1013,1031,Georgia,US,2020-09-20 04:22:56,34.13794553,-83.56814788,1874,30,0,1844.0,"Jackson, Georgia, US",2567.93236225112,1.6008537886873
1014,1014,1032,Georgia,US,2020-09-20 04:22:56,33.31535543,-83.68844964,209,4,0,205.0,"Jasper, Georgia, US",1469.8642661227937,1.9138755980861244
1015,1015,1033,Georgia,US,2020-09-20 04:22:56,31.80405727,-82.63724870000001,702,19,0,683.0,"Jeff Davis, Georgia, US",4644.3929870989095,2.7065527065527064
1016,1016,1034,Georgia,US,2020-09-20 04:22:56,33.05867328,-82.41609057,767,23,0,744.0,"Jefferson, Georgia, US",4992.83947402682,2.9986962190352022
1017,1017,1035,Georgia,US,2020-09-20 04:22:56,32.79248718,-81.96040187,396,29,0,367.0,"Jenkins, Georgia, US",4564.315352697096,7.3232323232323235
1018,1018,1036,Georgia,US,2020-09-20 04:22:56,32.70211082,-82.66166794,410,22,0,388.0,"Johnson, Georgia, US",4251.788862387224,5.365853658536587
1019,1019,1037,Georgia,US,2020-09-20 04:22:56,33.02512137,-83.56019163,528,8,0,520.0,"Jones, Georgia, US",1837.4804245693408,1.5151515151515151
1020,1020,1038,Georgia,US,2020-09-20 04:22:56,33.07841647,-84.14263877,350,17,0,333.0,"Lamar, Georgia, US",1834.6700214918487,4.857142857142857
1021,1021,1039,Georgia,US,2020-09-20 04:22:56,31.03828570000001,-83.06472457,292,5,0,287.0,"Lanier, Georgia, US",2801.496690012473,1.7123287671232876
1022,1022,1040,Georgia,US,2020-09-20 04:22:56,32.46325233,-82.92221316,1578,62,0,1516.0,"Laurens, Georgia, US",3318.891179068692,3.9290240811153363
1023,1023,1041,Georgia,US,2020-09-20 04:22:56,31.779330600000005,-84.14324253,690,25,0,665.0,"Lee, Georgia, US",2300.613496932516,3.6231884057971016
1024,1024,1042,Georgia,US,2020-09-20 04:22:56,31.82588896,-81.49251135,1060,22,0,1038.0,"Liberty, Georgia, US",1725.4008301456824,2.0754716981132075
1025,1025,1043,Georgia,US,2020-09-20 04:22:56,33.79201475,-82.45024131,207,7,0,200.0,"Lincoln, Georgia, US",2613.306400706981,3.3816425120772946
1026,1026,1044,Georgia,US,2020-09-20 04:22:56,31.75218791,-81.74952375,230,3,0,227.0,"Long, Georgia, US",1175.9292397361828,1.3043478260869563
1027,1027,1045,Georgia,US,2020-09-20 04:22:56,30.83568832,-83.27056716,3803,76,0,3727.0,"Lowndes, Georgia, US",3239.187094356337,1.998422298185643
1028,1028,1046,Georgia,US,2020-09-20 04:22:56,34.57286511,-84.00425681,872,14,0,858.0,"Lumpkin, Georgia, US",2594.465932758108,1.6055045871559632
1029,1029,1047,Georgia,US,2020-09-20 04:22:56,32.35207048,-84.04234127,227,10,0,217.0,"Macon, Georgia, US",1753.3019232254574,4.405286343612334
1030,1030,1048,Georgia,US,2020-09-20 04:22:56,34.12920917,-83.21218732,659,8,0,651.0,"Madison, Georgia, US",2205.488621151272,1.2139605462822458
1031,1031,1049,Georgia,US,2020-09-20 04:22:56,32.3483402,-84.52733571,185,8,0,177.0,"Marion, Georgia, US",2213.1833951429603,4.3243243243243255
1032,1032,1050,Georgia,US,2020-09-20 04:22:56,33.47851918,-82.48252774,579,13,0,566.0,"McDuffie, Georgia, US",2716.7792792792793,2.245250431778929
1033,1033,1051,Georgia,US,2020-09-20 04:22:56,31.49683595,-81.40163426,282,7,0,275.0,"McIntosh, Georgia, US",1961.3298094310755,2.482269503546099
1034,1034,1052,Georgia,US,2020-09-20 04:22:56,33.04163534,-84.68859732,532,12,0,520.0,"Meriwether, Georgia, US",2513.3462465158027,2.255639097744361
1035,1035,1053,Georgia,US,2020-09-20 04:22:56,31.16568912,-84.73151117,241,1,0,240.0,"Miller, Georgia, US",4214.7604057362705,0.4149377593360996
1036,1036,1054,Georgia,US,2020-09-20 04:22:56,31.22483255,-84.19381821,775,45,0,730.0,"Mitchell, Georgia, US",3544.801719800577,5.806451612903228
1037,1037,1055,Georgia,US,2020-09-20 04:22:56,33.014289,-83.92097166,656,48,0,608.0,"Monroe, Georgia, US",2378.7076655304954,7.317073170731707
1038,1038,1056,Georgia,US,2020-09-20 04:22:56,32.17201038,-82.53527476,291,5,0,286.0,"Montgomery, Georgia, US",3172.699520279111,1.7182130584192443
1039,1039,1057,Georgia,US,2020-09-20 04:22:56,33.59232073,-83.49129491,468,2,0,466.0,"Morgan, Georgia, US",2427.88960365221,0.4273504273504273
1040,1040,1058,Georgia,US,2020-09-20 04:22:56,34.78897608,-84.74993177,793,5,0,788.0,"Murray, Georgia, US",1977.753391859537,0.6305170239596469
1041,1041,1059,Georgia,US,2020-09-20 04:22:56,32.50931999,-84.87142262,5849,162,0,5687.0,"Muscogee, Georgia, US",2987.7048970981105,2.7697042229440934
1042,1042,1060,Georgia,US,2020-09-20 04:22:56,33.55514538,-83.84547140000002,2519,80,0,2439.0,"Newton, Georgia, US",2254.259736540665,3.1758634378721715
1043,1043,1061,Georgia,US,2020-09-20 04:22:56,33.83749973,-83.43679568,706,26,0,680.0,"Oconee, Georgia, US",1752.730883813307,3.68271954674221
1044,1044,1062,Georgia,US,2020-09-20 04:22:56,33.878629600000004,-83.08278123,314,11,0,303.0,"Oglethorpe, Georgia, US",2057.8019529458024,3.5031847133757963
1045,1045,1063,Georgia,US,2020-09-20 04:22:56,33.91969522,-84.86848792,2707,49,0,2658.0,"Paulding, Georgia, US",1604.9375396491312,1.8101219061691909
1046,1046,1064,Georgia,US,2020-09-20 04:22:56,32.56934316,-83.82937,655,21,0,634.0,"Peach, Georgia, US",2377.8407028243664,3.206106870229008
1047,1047,1065,Georgia,US,2020-09-20 04:22:56,34.46589159,-84.46406611,600,10,0,590.0,"Pickens, Georgia, US",1840.9990488171586,1.6666666666666667
1048,1048,1066,Georgia,US,2020-09-20 04:22:56,31.35928155,-82.21598442,589,17,0,572.0,"Pierce, Georgia, US",3025.9440020549705,2.8862478777589136
1049,1049,1067,Georgia,US,2020-09-20 04:22:56,33.09310242,-84.38790389,311,9,0,302.0,"Pike, Georgia, US",1640.1223499630842,2.8938906752411566
1050,1050,1068,Georgia,US,2020-09-20 04:22:56,34.00267074,-85.18677781,1396,17,0,1379.0,"Polk, Georgia, US",3275.9955882007844,1.2177650429799427
1051,1051,1069,Georgia,US,2020-09-20 04:22:56,32.23334561,-83.47549959999998,310,13,0,297.0,"Pulaski, Georgia, US",2783.514411421388,4.193548387096774
1052,1052,1070,Georgia,US,2020-09-20 04:22:56,33.32056115,-83.37552891,674,23,0,651.0,"Putnam, Georgia, US",3047.1540304715404,3.4124629080118694
1053,1053,1071,Georgia,US,2020-09-20 04:22:56,31.86728114,-85.01773177,31,1,0,30.0,"Quitman, Georgia, US",1348.4123531970422,3.2258064516129035
1054,1054,1072,Georgia,US,2020-09-20 04:22:56,34.88389445,-83.40304637,316,7,0,309.0,"Rabun, Georgia, US",1843.963354146,2.2151898734177213
1055,1055,1073,Georgia,US,2020-09-20 04:22:56,31.76622818,-84.75732369,331,28,0,303.0,"Randolph, Georgia, US",4883.446444378873,8.459214501510575
1056,1056,1074,Georgia,US,2020-09-20 04:22:56,33.35777107,-82.07026432,6834,152,0,6682.0,"Richmond, Georgia, US",3374.5148579385536,2.224173251390108
1057,1057,1075,Georgia,US,2020-09-20 04:22:56,33.65145002,-84.02202167,1806,35,0,1771.0,"Rockdale, Georgia, US",1986.8861116000705,1.937984496124031
1058,1058,1076,Georgia,US,2020-09-20 04:22:56,32.2654021,-84.31258912,104,2,0,102.0,"Schley, Georgia, US",1978.3146281148945,1.9230769230769231
1059,1059,1077,Georgia,US,2020-09-20 04:22:56,32.74976524,-81.60779441,372,9,0,363.0,"Screven, Georgia, US",2663.611628240012,2.419354838709677
1060,1060,1078,Georgia,US,2020-09-20 04:22:56,30.93464824,-84.86823924,343,9,0,334.0,"Seminole, Georgia, US",4239.802224969098,2.623906705539359
1061,1061,1079,Georgia,US,2020-09-20 04:22:56,33.26310031,-84.28013991,1278,56,0,1222.0,"Spalding, Georgia, US",1915.9558040867728,4.381846635367761
1062,1062,1080,Georgia,US,2020-09-20 04:22:56,34.55151201,-83.29405315,992,33,0,959.0,"Stephens, Georgia, US",3826.42237222758,3.3266129032258065
1063,1063,1081,Georgia,US,2020-09-20 04:22:56,32.07996777,-84.83208037,462,13,0,449.0,"Stewart, Georgia, US",6977.7979157227,2.813852813852814
1064,1064,1082,Georgia,US,2020-09-20 04:22:56,32.03650571,-84.19821492,918,60,0,858.0,"Sumter, Georgia, US",3109.3347784853004,6.5359477124183005
1065,1065,1083,Georgia,US,2020-09-20 04:22:56,32.69642758,-84.53351366,158,5,0,153.0,"Talbot, Georgia, US",2550.4439063761097,3.1645569620253164
1066,1066,1084,Georgia,US,2020-09-20 04:22:56,33.56543317,-82.88136816,21,0,0,21.0,"Taliaferro, Georgia, US",1366.2979830839295,0.0
1067,1067,1085,Georgia,US,2020-09-20 04:22:56,32.04785085,-82.05539188,779,9,0,770.0,"Tattnall, Georgia, US",3080.7561496480266,1.1553273427471116
1068,1068,1086,Georgia,US,2020-09-20 04:22:56,32.55792548,-84.25077141,204,9,0,195.0,"Taylor, Georgia, US",2543.640897755611,4.411764705882354
1069,1069,1087,Georgia,US,2020-09-20 04:22:56,31.92829517,-82.93491155,377,17,0,360.0,"Telfair, Georgia, US",2377.049180327869,4.509283819628648
1070,1070,1088,Georgia,US,2020-09-20 04:22:56,31.77527543,-84.44069698,326,31,0,295.0,"Terrell, Georgia, US",3821.357402414723,9.509202453987731
1071,1071,1089,Georgia,US,2020-09-20 04:22:56,30.86392347,-83.91847289,1471,58,0,1413.0,"Thomas, Georgia, US",3309.2618838721287,3.9428959891230457
